"","dat.scientificName","ss"
"8505","Oryx gazella",138
"8506","Oryx gazella",111
"8507","Oryx gazella",252
"8508","Oryx gazella",182
"8509","Oryx gazella",193
"8510","Oryx gazella",45
"8511","Oryx gazella",231
"8512","Oryx gazella",240
"8513","Oryx gazella",124
"8514","Oryx gazella",120
"8515","Oryx gazella",12
"8516","Oryx gazella",130
"8517","Oryx gazella",11
"8518","Oryx gazella",994
"8519","Oryx gazella",285
"8520","Oryx gazella",89
"8521","Oryx gazella",117
"8522","Oryx gazella",60
"8523","Oryx gazella",150
"8524","Oryx gazella",51
"8525","Oryx gazella",172
"8526","Oryx gazella",257
"8527","Otocyon megalotis",14
"8528","Otocyon megalotis",13
"8529","Otocyon megalotis",22
"8530","Otocyon megalotis",26
"8531","Otocyon megalotis",19
"8532","Otocyon megalotis",14
"8533","Otocyon megalotis",46
"8534","Otocyon megalotis",35
"8535","Otocyon megalotis",55
"8536","Otocyon megalotis",16
"8537","Otocyon megalotis",15
"8538","Otocyon megalotis",25
"8539","Otocyon megalotis",11
"8540","Otocyon megalotis",35
"8541","Otocyon megalotis",17
"8542","Otocyon megalotis",10
"8543","Otocyon megalotis",21
"8544","Otocyon megalotis",13
"8545","Otocyon megalotis",13
"8546","Otocyon megalotis",17
"8547","Otocyon megalotis",23
"8548","Otocyon megalotis",20
"8549","Otocyon megalotis",46
"8550","Otocyon megalotis",11
"8551","Otocyon megalotis",17
"8552","Otocyon megalotis",15
"8553","Otocyon megalotis",24
"8554","Otocyon megalotis",15
"8555","Otolemur crassicaudatus",10
"8556","Otolemur crassicaudatus",16
"8557","Otospermophilus beecheyi",11
"8558","Otospermophilus beecheyi",34
"8559","Otospermophilus beecheyi",19
"8560","Otospermophilus beecheyi",43
"8561","Otospermophilus beecheyi",28
"8562","Otospermophilus beecheyi",26
"8563","Otospermophilus beecheyi",21
"8564","Otospermophilus beecheyi",14
"8565","Otospermophilus beecheyi",13
"8566","Otospermophilus beecheyi",14
"8567","Otospermophilus beecheyi",29
"8568","Otospermophilus beecheyi",30
"8569","Otospermophilus beecheyi",29
"8570","Otospermophilus beecheyi",32
"8571","Otospermophilus beecheyi",22
"8572","Otospermophilus beecheyi",120
"8573","Otospermophilus beecheyi",14
"8574","Otospermophilus beecheyi",26
"8575","Otospermophilus beecheyi",31
"8576","Otospermophilus beecheyi",25
"8577","Otospermophilus beecheyi",94
"8578","Otospermophilus beecheyi",11
"8579","Otospermophilus beecheyi",17
"8580","Otospermophilus beecheyi",26
"8581","Otospermophilus beecheyi",91
"8582","Otospermophilus beecheyi",15
"8583","Otospermophilus beecheyi",57
"8584","Otospermophilus beecheyi",11
"8585","Otospermophilus beecheyi",25
"8586","Otospermophilus beecheyi",129
"8587","Otospermophilus beecheyi",57
"8588","Otospermophilus beecheyi",107
"8589","Otospermophilus beecheyi",152
"8590","Otospermophilus beecheyi",80
"8591","Otospermophilus beecheyi",21
"8592","Otospermophilus beecheyi",41
"8593","Otospermophilus beecheyi",110
"8594","Otospermophilus beecheyi",25
"8595","Otospermophilus beecheyi",52
"8596","Otospermophilus beecheyi",29
"8597","Otospermophilus beecheyi",36
"8598","Otospermophilus variegatus",17
"8599","Otospermophilus variegatus",25
"8600","Otospermophilus variegatus",65
"8601","Otospermophilus variegatus",69
"8602","Otospermophilus variegatus",119
"8603","Otospermophilus variegatus",83
"8604","Otospermophilus variegatus",107
"8605","Otospermophilus variegatus",36
"8606","Otospermophilus variegatus",11
"8607","Otospermophilus variegatus",53
"8608","Otospermophilus variegatus",92
"8609","Otospermophilus variegatus",37
"8610","Otospermophilus variegatus",44
"8611","Otospermophilus variegatus",117
"8612","Otospermophilus variegatus",51
"8613","Otospermophilus variegatus",84
"8614","Otospermophilus variegatus",46
"8615","Otospermophilus variegatus",27
"8616","Otospermophilus variegatus",88
"8617","Otospermophilus variegatus",18
"8618","Otospermophilus variegatus",18
"8619","Otospermophilus variegatus",71
"8620","Otospermophilus variegatus",44
"8621","Otospermophilus variegatus",55
"8622","Otospermophilus variegatus",24
"8623","Otospermophilus variegatus",21
"8624","Otospermophilus variegatus",15
"8625","Otospermophilus variegatus",60
"8626","Otospermophilus variegatus",58
"8627","Otospermophilus variegatus",63
"8628","Otospermophilus variegatus",51
"8629","Otospermophilus variegatus",18
"8630","Otospermophilus variegatus",10
"8631","Otospermophilus variegatus",10
"8632","Otospermophilus variegatus",49
"8633","Otospermophilus variegatus",31
"8634","Otospermophilus variegatus",46
"8635","Otospermophilus variegatus",16
"8636","Otospermophilus variegatus",78
"8637","Otospermophilus variegatus",66
"8638","Ourebia ourebi",23
"8639","Ourebia ourebi",45
"8640","Ourebia ourebi",15
"8641","Ourebia ourebi",144
"8642","Ourebia ourebi",19
"8643","Ourebia ourebi",12
"8644","Ourebia ourebi",10
"8645","Ourebia ourebi",44
"8646","Ourebia ourebi",326
"8647","Ourebia ourebi",190
"8648","Ourebia ourebi",278
"8649","Ourebia ourebi",12
"8650","Ourebia ourebi",96
"8651","Ourebia ourebi",145
"8652","Ourebia ourebi",42
"8653","Ourebia ourebi",321
"8654","Ourebia ourebi",25
"8655","Ourebia ourebi",13
"8656","Ourebia ourebi",53
"8657","Ourebia ourebi",208
"8658","Ourebia ourebi",82
"8659","Ourebia ourebi",36
"8660","Ourebia ourebi",127
"8661","Ourebia ourebi",29
"8662","Ourebia ourebi",48
"8663","Ourebia ourebi",129
"8664","Ourebia ourebi",95
"8665","Ourebia ourebi",64
"8666","Ourebia ourebi",338
"8667","Ourebia ourebi",160
"8668","Ourebia ourebi",50
"8669","Ourebia ourebi",59
"8670","Ourebia ourebi",18
"8671","Ovis canadensis",14
"8672","Ovis canadensis",15
"8673","Ovis canadensis",12
"8674","Ozotoceros bezoarticus",33
"8675","Ozotoceros bezoarticus",26
"8676","Ozotoceros bezoarticus",101
"8677","Ozotoceros bezoarticus",20
"8678","Ozotoceros bezoarticus",46
"8679","Ozotoceros bezoarticus",10
"8680","Paguma larvata",18
"8681","Paguma larvata",26
"8682","Paguma larvata",10
"8683","Paguma larvata",10
"8684","Paguma larvata",11
"8685","Paguma larvata",19
"8686","Paguma larvata",18
"8687","Paguma larvata",18
"8688","Paguma larvata",13
"8689","Paguma larvata",14
"8690","Paguma larvata",12
"8691","Paguma larvata",24
"8692","Paguma larvata",11
"8693","Paguma larvata",13
"8694","Paguma larvata",10
"8695","Paguma larvata",25
"8696","Paguma larvata",24
"8697","Paguma larvata",18
"8698","Paguma larvata",15
"8699","Paguma larvata",10
"8700","Paguma larvata",14
"8701","Paguma larvata",13
"8702","Paguma larvata",30
"8703","Paguma larvata",15
"8704","Paguma larvata",11
"8705","Paguma larvata",17
"8706","Paguma larvata",10
"8707","Paguma larvata",23
"8708","Paguma larvata",11
"8709","Paguma larvata",11
"8710","Paguma larvata",13
"8711","Paguma larvata",15
"8712","Paguma larvata",17
"8713","Pan troglodytes",25
"8714","Pan troglodytes",12
"8715","Pan troglodytes",30
"8716","Pan troglodytes",21
"8717","Pan troglodytes",17
"8718","Pan troglodytes",10
"8719","Pan troglodytes",20
"8720","Pan troglodytes",16
"8721","Pan troglodytes",18
"8722","Pan troglodytes",24
"8723","Pan troglodytes",96
"8724","Pan troglodytes",24
"8725","Pan troglodytes",20
"8726","Pan troglodytes",78
"8727","Pan troglodytes",20
"8728","Pan troglodytes",18
"8729","Pan troglodytes",116
"8730","Pan troglodytes",41
"8731","Pan troglodytes",12
"8732","Pan troglodytes",28
"8733","Pan troglodytes",20
"8734","Pan troglodytes",22
"8735","Pan troglodytes",22
"8736","Panthera leo",84
"8737","Panthera leo",34
"8738","Panthera leo",92
"8739","Panthera leo",15
"8740","Panthera leo",54
"8741","Panthera leo",43
"8742","Panthera leo",96
"8743","Panthera leo",12
"8744","Panthera leo",112
"8745","Panthera leo",11
"8746","Panthera leo",24
"8747","Panthera leo",42
"8748","Panthera leo",16
"8749","Panthera leo",15
"8750","Panthera leo",66
"8751","Panthera leo",75
"8752","Panthera leo",128
"8753","Panthera leo",39
"8754","Panthera leo",39
"8755","Panthera leo",75
"8756","Panthera leo",25
"8757","Panthera leo",20
"8758","Panthera leo",11
"8759","Panthera leo",89
"8760","Panthera leo",25
"8761","Panthera leo",22
"8762","Panthera leo",89
"8763","Panthera leo",58
"8764","Panthera leo",59
"8765","Panthera leo",44
"8766","Panthera leo",82
"8767","Panthera leo",51
"8768","Panthera leo",48
"8769","Panthera leo",57
"8770","Panthera leo",27
"8771","Panthera leo",35
"8772","Panthera leo",53
"8773","Panthera leo",31
"8774","Panthera leo",97
"8775","Panthera onca",24
"8776","Panthera onca",17
"8777","Panthera onca",33
"8778","Panthera onca",52
"8779","Panthera onca",12
"8780","Panthera onca",12
"8781","Panthera onca",10
"8782","Panthera onca",53
"8783","Panthera onca",40
"8784","Panthera onca",11
"8785","Panthera onca",62
"8786","Panthera onca",12
"8787","Panthera onca",39
"8788","Panthera onca",48
"8789","Panthera onca",13
"8790","Panthera onca",13
"8791","Panthera onca",31
"8792","Panthera onca",50
"8793","Panthera onca",14
"8794","Panthera onca",10
"8795","Panthera onca",16
"8796","Panthera onca",48
"8797","Panthera onca",35
"8798","Panthera pardus",12
"8799","Panthera pardus",11
"8800","Panthera pardus",14
"8801","Panthera pardus",64
"8802","Panthera pardus",39
"8803","Panthera pardus",18
"8804","Panthera pardus",39
"8805","Panthera pardus",15
"8806","Panthera pardus",57
"8807","Panthera pardus",15
"8808","Panthera pardus",36
"8809","Panthera pardus",14
"8810","Panthera pardus",27
"8811","Panthera pardus",11
"8812","Panthera pardus",15
"8813","Panthera pardus",20
"8814","Panthera pardus",14
"8815","Panthera pardus",43
"8816","Panthera pardus",12
"8817","Panthera pardus",12
"8818","Panthera pardus",19
"8819","Panthera pardus",85
"8820","Panthera pardus",78
"8821","Panthera pardus",65
"8822","Panthera pardus",23
"8823","Panthera pardus",63
"8824","Panthera pardus",88
"8825","Panthera pardus",11
"8826","Panthera pardus",44
"8827","Panthera pardus",110
"8828","Panthera pardus",11
"8829","Panthera pardus",74
"8830","Panthera pardus",64
"8831","Panthera pardus",62
"8832","Panthera pardus",16
"8833","Panthera pardus",40
"8834","Panthera pardus",136
"8835","Panthera pardus",19
"8836","Panthera pardus",157
"8837","Panthera pardus",29
"8838","Panthera pardus",14
"8839","Panthera pardus",66
"8840","Panthera pardus",13
"8841","Panthera pardus",135
"8842","Panthera pardus",29
"8843","Panthera pardus",11
"8844","Panthera pardus",15
"8845","Panthera pardus",13
"8846","Panthera pardus",162
"8847","Panthera pardus",13
"8848","Panthera pardus",11
"8849","Panthera pardus",11
"8850","Panthera tigris",24
"8851","Panthera tigris",22
"8852","Panthera tigris",21
"8853","Panthera tigris",34
"8854","Panthera tigris",16
"8855","Panthera tigris",10
"8856","Panthera tigris",19
"8857","Panthera tigris",37
"8858","Panthera tigris",34
"8859","Panthera tigris",37
"8860","Panthera tigris",10
"8861","Panthera tigris",15
"8862","Panthera tigris",41
"8863","Panthera tigris",10
"8864","Panthera tigris",23
"8865","Panthera tigris",26
"8866","Panthera tigris",60
"8867","Panthera tigris",29
"8868","Panthera tigris",33
"8869","Panthera tigris",20
"8870","Panthera tigris",17
"8871","Panthera tigris",36
"8872","Panthera tigris",16
"8873","Panthera tigris",17
"8874","Panthera tigris",17
"8875","Panthera tigris",16
"8876","Panthera tigris",12
"8877","Panthera tigris",17
"8878","Panthera tigris",26
"8879","Panthera tigris",38
"8880","Panthera tigris",18
"8881","Panthera tigris",12
"8882","Panthera tigris",26
"8883","Panthera tigris",12
"8884","Panthera tigris",38
"8885","Panthera tigris",52
"8886","Panthera tigris",16
"8887","Panthera tigris",13
"8888","Panthera tigris",13
"8889","Panthera tigris",35
"8890","Panthera tigris",33
"8891","Panthera tigris",14
"8892","Panthera tigris",22
"8893","Panthera tigris",17
"8894","Panthera tigris",10
"8895","Panthera tigris",10
"8896","Panthera tigris",62
"8897","Panthera tigris",27
"8898","Panthera tigris",27
"8899","Panthera tigris",46
"8900","Panthera tigris",14
"8901","Panthera tigris",16
"8902","Panthera tigris",20
"8903","Panthera tigris",14
"8904","Panthera tigris",48
"8905","Panthera tigris",33
"8906","Panthera tigris",28
"8907","Panthera tigris",17
"8908","Panthera tigris",13
"8909","Panthera tigris",11
"8910","Panthera tigris",19
"8911","Panthera tigris",11
"8912","Panthera tigris",13
"8913","Panthera tigris",51
"8914","Panthera tigris",16
"8915","Panthera tigris",14
"8916","Panthera tigris",11
"8917","Panthera tigris",17
"8918","Panthera tigris",24
"8919","Panthera tigris",49
"8920","Panthera tigris",25
"8921","Panthera tigris",35
"8922","Panthera tigris",38
"8923","Panthera tigris",14
"8924","Panthera tigris",13
"8925","Panthera tigris",17
"8926","Panthera tigris",32
"8927","Panthera tigris",27
"8928","Panthera tigris",29
"8929","Panthera tigris",34
"8930","Panthera tigris",14
"8931","Panthera tigris",19
"8932","Panthera tigris",15
"8933","Panthera tigris",26
"8934","Panthera tigris",13
"8935","Panthera tigris",10
"8936","Panthera tigris",24
"8937","Panthera tigris",11
"8938","Panthera tigris",12
"8939","Panthera tigris",15
"8940","Panthera tigris",21
"8941","Panthera tigris",12
"8942","Panthera tigris",14
"8943","Panthera tigris",18
"8944","Panthera tigris",22
"8945","Panthera tigris",44
"8946","Panthera tigris",33
"8947","Panthera tigris",23
"8948","Panthera tigris",11
"8949","Panthera tigris",46
"8950","Papio anubis",25
"8951","Papio anubis",25
"8952","Papio anubis",32
"8953","Papio anubis",115
"8954","Papio anubis",113
"8955","Papio anubis",46
"8956","Papio anubis",101
"8957","Papio anubis",51
"8958","Papio anubis",30
"8959","Papio cynocephalus",217
"8960","Papio cynocephalus",291
"8961","Papio cynocephalus",88
"8962","Papio cynocephalus",816
"8963","Papio cynocephalus",196
"8964","Papio cynocephalus",743
"8965","Papio cynocephalus",777
"8966","Papio cynocephalus",235
"8967","Papio cynocephalus",874
"8968","Papio cynocephalus",333
"8969","Papio cynocephalus",1019
"8970","Papio cynocephalus",845
"8971","Papio cynocephalus",13
"8972","Papio cynocephalus",334
"8973","Papio cynocephalus",765
"8974","Papio cynocephalus",355
"8975","Papio cynocephalus",572
"8976","Papio cynocephalus",371
"8977","Papio cynocephalus",1145
"8978","Papio cynocephalus",319
"8979","Papio cynocephalus",418
"8980","Papio cynocephalus",414
"8981","Papio cynocephalus",404
"8982","Papio cynocephalus",176
"8983","Papio cynocephalus",504
"8984","Papio cynocephalus",700
"8985","Papio cynocephalus",877
"8986","Papio cynocephalus",99
"8987","Papio cynocephalus",704
"8988","Papio cynocephalus",901
"8989","Papio kindae",19
"8990","Papio papio",30
"8991","Papio papio",39
"8992","Papio papio",66
"8993","Papio papio",83
"8994","Papio papio",90
"8995","Papio ursinus",12
"8996","Papio ursinus",63
"8997","Papio ursinus",12
"8998","Papio ursinus",13
"8999","Papio ursinus",37
"9000","Papio ursinus",13
"9001","Papio ursinus",11
"9002","Papio ursinus",14
"9003","Papio ursinus",23
"9004","Papio ursinus",26
"9005","Papio ursinus",57
"9006","Papio ursinus",22
"9007","Papio ursinus",23
"9008","Papio ursinus",26
"9009","Papio ursinus",13
"9010","Papio ursinus",11
"9011","Papio ursinus",12
"9012","Papio ursinus",20
"9013","Papio ursinus",16
"9014","Papio ursinus",21
"9015","Papio ursinus",12
"9016","Papio ursinus",10
"9017","Papio ursinus",40
"9018","Papio ursinus",13
"9019","Papio ursinus",14
"9020","Papio ursinus",53
"9021","Papio ursinus",10
"9022","Papio ursinus",21
"9023","Papio ursinus",15
"9024","Papio ursinus",11
"9025","Papio ursinus",21
"9026","Papio ursinus",13
"9027","Papio ursinus",13
"9028","Papio ursinus",12
"9029","Papio ursinus",24
"9030","Papio ursinus",27
"9031","Papio ursinus",11
"9032","Papio ursinus",15
"9033","Paradoxurus hermaphroditus",16
"9034","Paradoxurus hermaphroditus",12
"9035","Paradoxurus hermaphroditus",13
"9036","Paradoxurus hermaphroditus",46
"9037","Paradoxurus hermaphroditus",12
"9038","Paradoxurus hermaphroditus",11
"9039","Paradoxurus hermaphroditus",13
"9040","Paradoxurus hermaphroditus",31
"9041","Paradoxurus hermaphroditus",15
"9042","Paradoxurus hermaphroditus",11
"9043","Paradoxurus hermaphroditus",40
"9044","Paradoxurus hermaphroditus",11
"9045","Paradoxurus hermaphroditus",25
"9046","Paradoxurus hermaphroditus",16
"9047","Paradoxurus hermaphroditus",43
"9048","Paradoxurus hermaphroditus",13
"9049","Paradoxurus hermaphroditus",40
"9050","Paradoxurus hermaphroditus",15
"9051","Paradoxurus hermaphroditus",18
"9052","Paradoxurus hermaphroditus",17
"9053","Paradoxurus hermaphroditus",11
"9054","Paradoxurus hermaphroditus",11
"9055","Paradoxurus hermaphroditus",32
"9056","Paradoxurus hermaphroditus",38
