"species","hyp.ref","prob"
"Atherurus macrourus","Nocturnal",0.912132937692538
"Atherurus macrourus","Nocturnal",0.856218004684647
"Atherurus macrourus","Nocturnal",0.768747255005961
"Atherurus macrourus","Nocturnal",0.916374910104186
"Atherurus macrourus","Nocturnal",0.945384071211112
"Atherurus macrourus","Nocturnal",0.931388839478603
"Atherurus macrourus","Nocturnal",0.983441885369751
"Atherurus macrourus","Nocturnal",0.699807286536489
"Atherurus macrourus","Nocturnal",0
"Atherurus macrourus","Nocturnal",0.94926929972331
"Atherurus macrourus","Nocturnal",0.813086606731347
"Atherurus macrourus","Nocturnal",0.997567106992462
"Atherurus macrourus","Nocturnal",0.587435907348189
"Atherurus macrourus","Nocturnal",0.994196681670714
"Atherurus macrourus","Nocturnal",0.512434037050495
"Atherurus macrourus","Nocturnal",0.156291177125755
"Atherurus macrourus","Nocturnal",0.370269881838185
"Atherurus macrourus","Nocturnal",0.931664060687154
"Atherurus macrourus","Nocturnal",0.781561879434398
"Atherurus macrourus","Nocturnal",0.251697428751259
"Atherurus macrourus","Nocturnal",0.534195126938001
"Atherurus macrourus","Nocturnal",0.948628027753185
"Atherurus macrourus","Nocturnal",0.00235756766188055
"Atherurus macrourus","Nocturnal",0.942772737296973
"Atherurus macrourus","Nocturnal",0.94669849563934
"Atherurus macrourus","Nocturnal",0.800704267781536
"Atherurus macrourus","Nocturnal",0.170941480494961
"Atherurus macrourus","Nocturnal",0.912766737108775
"Atherurus macrourus","Nocturnal",0.910798746512033
"Atherurus macrourus","Nocturnal",0.992975875321258
"Atherurus macrourus","Nocturnal",0.405666482065243
"Atherurus macrourus","Nocturnal",0.968571964704395
"Atherurus macrourus","Nocturnal",0.994532632688059
"Atilax paludinosus","Nocturnal",0.0390916896817137
"Atilax paludinosus","Nocturnal",0.628311073065072
"Atilax paludinosus","Nocturnal",0.04083337872934
"Atilax paludinosus","Nocturnal",0
"Atilax paludinosus","Nocturnal",0.865718129765365
"Atilax paludinosus","Nocturnal",0.2510751746751
"Atilax paludinosus","Nocturnal",0.842099031829386
"Atilax paludinosus","Nocturnal",0.512287095920862
"Atilax paludinosus","Nocturnal",0.0495041181015591
"Atilax paludinosus","Nocturnal",0.570244343668911
"Atilax paludinosus","Nocturnal",0.693434605666059
"Atilax paludinosus","Nocturnal",0.00914758826267837
"Atilax paludinosus","Nocturnal",0
"Atilax paludinosus","Nocturnal",0.316519018682198
"Atilax paludinosus","Nocturnal",0.835771221335026
"Atilax paludinosus","Nocturnal",0.0572618819021576
"Atilax paludinosus","Nocturnal",0.563457887419373
"Atilax paludinosus","Nocturnal",0.125665874290013
"Atilax paludinosus","Nocturnal",0.248434109287472
"Atilax paludinosus","Nocturnal",0.00247349361522898
"Atilax paludinosus","Nocturnal",0
"Atilax paludinosus","Nocturnal",0.00708623636519468
"Atilax paludinosus","Nocturnal",0.9342486327077
"Atilax paludinosus","Nocturnal",0.00846537816614892
"Atilax paludinosus","Nocturnal",0
"Atilax paludinosus","Nocturnal",0
"Atilax paludinosus","Nocturnal",0
"Axis axis","Crepuscular",0
"Axis axis","Crepuscular",0
"Bassaricyon neblina","Nocturnal",0.379680053085144
"Bdeogale crassicauda","Nocturnal",0.99204613769651
"Bdeogale crassicauda","Nocturnal",0.912282515117519
"Bdeogale crassicauda","Nocturnal",0.910064555545956
"Bdeogale crassicauda","Nocturnal",0.967874034350039
"Bdeogale crassicauda","Nocturnal",0.947325814415031
"Bdeogale crassicauda","Nocturnal",0.837622502605719
"Bdeogale crassicauda","Nocturnal",0.373761458968871
"Bdeogale crassicauda","Nocturnal",0.689380052907441
"Bdeogale crassicauda","Nocturnal",0.779053400319038
"Bdeogale crassicauda","Nocturnal",0.961498785108964
"Bdeogale crassicauda","Nocturnal",0.172783231308343
"Bdeogale crassicauda","Nocturnal",0.0526958031000931
"Bdeogale crassicauda","Nocturnal",0.986882636277411
"Bdeogale crassicauda","Nocturnal",0.972035858598946
"Bdeogale crassicauda","Nocturnal",0.572950493856394
"Bdeogale crassicauda","Nocturnal",0.749501119460819
"Bdeogale crassicauda","Nocturnal",0.964197850310181
"Bdeogale crassicauda","Nocturnal",0.86483204583795
"Bdeogale crassicauda","Nocturnal",0.933201900402746
"Bdeogale crassicauda","Nocturnal",0.837568576513345
"Bdeogale crassicauda","Nocturnal",0.899565345271178
"Bdeogale crassicauda","Nocturnal",0.954437956500873
"Bdeogale crassicauda","Nocturnal",0.146078611951295
"Bdeogale crassicauda","Nocturnal",0.0596620076054707
"Bdeogale crassicauda","Nocturnal",0.155441574247732
"Bdeogale crassicauda","Nocturnal",0.88514903798502
"Bdeogale crassicauda","Nocturnal",0.892625029152245
"Bdeogale crassicauda","Nocturnal",0.914426574679099
"Bdeogale crassicauda","Nocturnal",0.975757309792496
"Bdeogale crassicauda","Nocturnal",0.243088212113982
"Bdeogale crassicauda","Nocturnal",0.940302254568841
"Bdeogale crassicauda","Nocturnal",0.717484356305528
"Bdeogale crassicauda","Nocturnal",0.416135241902486
"Bdeogale crassicauda","Nocturnal",0.865519803461173
"Bdeogale crassicauda","Nocturnal",0.755344778261045
"Bdeogale crassicauda","Nocturnal",0.83514556729394
"Bdeogale crassicauda","Nocturnal",0.908725938519832
"Bdeogale crassicauda","Nocturnal",0.993910216937225
"Bdeogale crassicauda","Nocturnal",0.659071622529699
"Bdeogale crassicauda","Nocturnal",0.803416007227993
"Bdeogale crassicauda","Nocturnal",0.507746090089947
"Bdeogale crassicauda","Nocturnal",0.160635466093124
